c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,obj
0,1,0,1,-0.0094451,-0.00776383,-0.539,205800000,1,75.7967,14.4517,1.00E+20
0,0,0,1,-0.004302,-0.0053651,-0.558667,-0.575,-3568,-0.503853,-0.306556,-18607800
0,1,0,1,-0.00725627,-0.0070546,-0.534333,-0.075,-1447.5,-0.08071,-0.0909884,-9401750
0,1,0,1,-0.00734306,-0.0092529,0.513,74384800000,1,27756.6,5031.41,1.00E+20
0,1,0,1,-0.00722827,-0.00936317,-0.519333,3529080,1,0.31692,0.214403,1.00E+20
0,1,0,0,-0.00965287,-0.010101,-0.502,3520340,1,0.31366,0.194054,1.00E+20
0,1,0,1,-0.00498823,-0.0089618,0.744467,157763000,1,57.8713,10.7597,1.00E+20
0,1,0,0,-0.00881179,-0.00547661,-0.565,-0.7,-5380,-0.51439,-0.359286,-29529100
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.010101,-0.0083437,0.105,19784800000,1,7381.93,1339.65,1.00E+20
0,1,0,1,-0.00749374,-0.00579252,-0.545667,-0.65,-4523.5,-0.454381,-0.329296,-27166800
0,1,0,0,-0.00943442,-0.00860401,-0.514333,-0.075,-1457,-0.094552,-0.0962533,-9370780
0,1,0,1,-0.00490546,-0.0071604,0.226333,4627070000,1,1725.65,314.972,1.00E+20
0,1,0,1,-0.0087566,-0.00756784,-0.500667,3345330,1,0.24835,0.27705,1.00E+20
0,1,0,1,-0.00716345,-0.00888882,-0.6,-0.1,-1520,0.0819,-0.122667,-12075400
0,1,0,0,-0.00899369,-0.010101,-0.518667,1.125,-609,0.18271,0.0444575,1.00E+20
0,1,0,1,-0.00860836,-0.00901939,-0.576667,14451000,1,4.39257,1.31269,1.00E+20
0,0,0,1,-0.00289244,-0.00119005,-0.484,-0.45,-2669,-0.399353,-0.277183,-15577800
0,1,0,0,-0.00707805,-0.00950823,-0.554667,-0.6,-3967,-0.438413,-0.285539,-23943400
0,0,0,1,-0.00511874,-0.00786256,-0.546667,-0.55,-3396,-0.443106,-0.227937,-19652000
0,0,0,1,0.00128843,-0.00393363,-0.403,11700100,1,3.36603,0.51039,1.00E+20
0,1,0,1,-0.00935389,-0.00804842,0.0993333,1.29033E+11,1,48149.2,8724.65,1.00E+20
0,1,0,1,-0.00303356,-0.00256294,0.385,17335100000,1,6467.81,1173.91,1.00E+20
0,0,0,0,-0.00776674,-0.0082425,-0.583,-0.725,-5962.5,-0.540973,-0.38076,-31353500
0,1,0,1,-0.00803113,-0.010101,-0.461,5142690,1,0.91906,0.591354,1.00E+20
0,1,0,1,-0.00987984,-0.00956769,-0.522,8711060,1,2.25064,1.02623,1.00E+20
0,0,0,0,-0.0041744,-0.00870374,-0.299,17830200,1,5.65356,0.887188,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,0.000677507,-0.00397687,-0.298,3333050,1,0.24377,-0.0979452,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.010101,-0.00761888,-0.598667,-0.675,-5040.5,-0.47158,-0.355743,-29825000
0,1,0,0,-0.00878377,-0.010101,-0.531667,3975990,1,0.48369,0.342166,1.00E+20
0,1,0,1,-0.00918127,-0.00696243,-0.463,360972000,1,133.701,25.1216,1.00E+20
0,1,0,1,-0.00652506,-0.00126669,-0.595,-0.65,-4332.5,-0.458902,-0.300842,-25612600
0,1,0,1,-0.00864133,-0.00925004,0.309,39422500000,1,14710,2667.51,1.00E+20
0,1,0,1,-0.00769653,-0.00906725,-0.536667,11273300,1,3.20678,1.25075,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.0152444,-0.00722732,-0.502333,1463230,1,-0.453979,-0.158263,1.00E+20
0,1,0,1,-0.00978535,-0.007445,-0.0663333,18528000000,1,6912.95,1254.12,1.00E+20
0,1,0,1,-0.00824676,-0.00935829,0.275,7162940000,1,2671.94,486.914,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00759851,-0.00559754,-0.476333,2.075,-392,0.2014,0.0813257,1.00E+20
0,1,0,1,-0.00743135,-0.00547283,-0.383667,44397600,1,15.5675,3.89144,1.00E+20
0,1,0,1,-0.00988439,-0.00732295,-0.554,-0.725,-5544.5,-0.534745,-0.356944,-29277700
0,1,0,1,-0.00981462,-0.00987066,-0.175333,1.30139E+11,1,48562.1,8799.69,1.00E+20
0,1,0,1,-0.00566296,-0.00290224,-0.510667,5139080,1,0.91771,0.591051,1.00E+20
0,1,0,1,-0.00965068,-0.00798403,0.252667,2.5981E+11,1,96950.4,17567.3,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.0082069,-0.0068208,-0.242,1890760000,1,704.559,129.248,1.00E+20
0,1,0,1,-0.00885748,-0.00984088,0.8107,253723000,1,93.6797,17.0862,1.00E+20
0,1,0,0,-0.00876842,-0.010101,-0.514,0.45,-972,0.11103,-0.0295245,-4564380
0,1,0,0,-0.00883018,-0.00614758,-0.587667,-0.675,-4946.5,-0.47403,-0.348082,-29049800
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.0092081,-0.00656424,-0.507,552047000,1,205.003,38.0565,1.00E+20
0,1,0,1,-0.00965027,-0.00628331,-0.493333,-0.6,-3906.5,-0.429493,-0.297999,-23878600
0,1,0,1,-0.00829484,-0.0089561,-0.488667,-0.15,-1647,0.09342,-0.16844,-13989400
0,1,0,0,-0.00608293,-0.00340103,-0.502333,-0.55,-3477.5,-0.380143,-0.279907,-22522600
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.0096687,-0.00843234,-0.557,3694420,-15.5,0.37862,0.195686,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,-0.00213875,-0.00729962,-0.510333,-0.3,-2035.5,-0.383705,-0.208505,-10965300
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00901394,-0.00962678,-0.547,-0.425,-2575.5,-0.279005,-0.200228,-17832500
0,0,0,1,0.0154511,-0.00395888,-0.451333,3711280,1,0.38491,0.301809,1.00E+20
0,1,0,1,-0.00915404,-0.00927661,-0.0656667,46038900000,1,17179,3114.14,1.00E+20
0,1,0,1,-0.010101,0.581217,0.321333,18128900000,1,6764.03,1229.99,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00859532,-0.00109947,-0.563,-0.725,-5577.5,-0.53681,-0.359393,-29344000
0,0,0,0,-0.00189241,-0.00869907,-0.505333,1.425,-540.5,-0.015686,-0.0391312,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00870488,-0.010101,-0.445,5644990,1,1.1065,0.737303,1.00E+20
0,1,0,0,-0.00987979,-0.010101,-0.521667,3833180,1,0.4304,0.325901,1.00E+20
0,1,0,1,-0.00703287,-0.00987764,0.0153333,614245000,1,228.213,43.3075,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00879597,-0.00136222,-0.546,-0.725,-5578.5,-0.542004,-0.35924,-29021200
0,1,0,0,-0.00665062,-0.00541377,-0.556,3870510,1,0.44433,0.299862,1.00E+20
0,1,0,1,-0.0094976,-0.00961978,0.442333,40347900000,1,15055.3,2729.96,1.00E+20
0,1,0,1,-0.00599403,-0.00947941,-0.551333,5724370,1,1.13612,0.66547,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00861681,0.000371291,-0.585667,-0.675,-4834.5,-0.479447,-0.339222,-28001500
0,1,0,1,-0.00228858,-0.010101,-0.454,4751980,1,0.77326,0.547877,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00060588,-0.00897555,-0.475333,3157870,-101,0.1784,0.0493244,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00333392,-0.00688599,-0.482667,3222640,1,0.20257,0.101372,1.00E+20
0,1,0,1,-0.00898856,-0.00781399,-0.511667,12318000,1,3.59662,2.07429,1.00E+20
0,0,0,0,-0.00248022,-0.00870133,-0.447,-0.1,-1488,-0.256526,-0.173808,-7988530
0,1,0,1,-0.00204106,-0.0059239,-0.409,4122550,-190,0.53838,0.0428059,1.00E+20
0,0,0,1,-0.00833123,0.00296576,-0.519333,-0.7,-5135,-0.547911,-0.33378,-26067600
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.010101,-0.00945886,-0.524,-0.4,-2451,-0.443102,-0.151302,-12883300
0,1,0,1,-0.00731008,-0.0027133,-0.564,-0.375,-2333.5,-0.256124,-0.179368,-16082400
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.00364631,-0.006879,-0.522,1677350,1,-0.374074,-0.13624,1.00E+20
0,1,0,1,-0.00921573,-0.010101,-0.52,12132400,1,3.52737,1.29239,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00966525,-0.00918854,-0.544667,0.45,-956,0.10947,-0.0193632,-4331670
0,0,0,0,-0.000597044,-0.00553853,-0.368667,14732500,1,4.49763,0.721158,1.00E+20
0,1,0,0,-0.00944891,-0.00850359,-0.548,4338730,1,0.61905,0.456516,1.00E+20
0,0,0,1,0.00773985,-0.00928411,-0.501667,1970960,1,-0.264512,-0.104155,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,0.00224625,-0.00547636,-0.400667,3277690,1,0.22311,0.0784373,1.00E+20
0,1,0,1,-0.00711948,-0.00346652,-0.576333,-0.425,-2652,-0.087803,-0.285578,-23463200
0,1,0,0,-0.00508395,-0.00992057,-0.402333,0.6,-857.5,0.3605,-0.0462961,-3582610
0,1,0,0,-0.00835305,-0.00204169,-0.538333,2.6,-285,0.17235,0.111548,1.00E+20
0,1,0,1,-0.00505853,-0.00664176,-0.461667,17050900,1,5.36274,1.95694,1.00E+20
0,1,0,1,-0.00611349,-0.00828863,-0.598,0.3,-1103.5,0.10702,-0.0459485,-6419880
0,0,0,1,0.0375646,-0.00805153,-0.406667,3714040,1,0.38594,0.354103,1.00E+20
0,0,0,1,0.0277571,-0.0098896,-0.369667,2922960,1,0.09074,0.120776,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00875001,-0.00760825,0.253333,6548680000,1,2442.72,444.993,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00844666,-0.00801833,-0.422333,32074000,1,10.9688,3.11874,1.00E+20
0,1,0,0,-0.00771204,-0.00909893,-0.546667,1,-670,0.16121,0.0346104,-257446
0,1,0,1,-0.00904243,0.00376903,-0.588667,-0.75,-6258.5,-0.548176,-0.401155,-32581800
0,1,0,0,-0.00861307,-0.00747282,-0.581667,-0.525,-3279.5,-0.348229,-0.253301,-22022600
0,1,0,1,-0.00320793,-0.00863639,0.369333,19966400000,1,7449.72,1352.32,1.00E+20
0,1,0,1,-0.00784833,-0.00530319,-0.491333,-0.575,-3604,-0.419763,-0.27369,-22026800
0,1,0,0,-0.00880045,-0.00956854,-0.551333,4115980,1,0.53593,0.226756,1.00E+20
0,1,0,1,-0.00941042,-0.00948055,-0.461667,14330700,1,4.34768,1.70928,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00881671,-0.0085494,-0.571,5843730,1,1.18066,0.584484,1.00E+20
0,1,0,1,-0.00977359,-0.00938092,-0.028,17441100000,1,6507.36,1180.67,1.00E+20
0,1,0,0,-0.00880711,-0.00953033,-0.559333,0.55,-887,0.18931,-0.00962867,-3583720
0,1,0,1,-0.00837139,-0.00345561,-0.554667,13702800,1,4.11336,1.31081,1.00E+20
0,1,0,1,-0.00175851,-0.00921612,-0.521,6524500,1,1.4347,0.491899,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.000888362,-0.00833097,0.493,69702100000,1,26009.2,4714.91,1.00E+20
0,1,0,1,-0.00834926,-0.00365258,-0.535,-0.65,-4390,-0.47367,-0.311705,-25303700
0,1,0,1,-0.00701935,-0.00901166,0.0196667,987235000,1,367.399,68.3848,1.00E+20
0,1,0,1,-0.00774945,-0.00113562,-0.571333,-0.65,-4514,-0.456025,-0.326856,-27020500
0,1,0,1,-0.00923546,-0.00840146,-0.554667,-0.575,-3709.5,-0.413688,-0.272163,-23056000
0,0,0,0,0.0259308,-0.00666529,-0.342667,2067420,1,-0.228517,-0.0827992,1.00E+20
0,1,0,1,0.0157088,-0.0095073,-0.398333,32322100,1,11.0614,3.32081,1.00E+20
0,1,0,1,-0.00477616,-0.00726564,-0.446667,24842100,1,8.27014,2.66019,1.00E+20
0,1,0,1,-0.00481648,-0.00940897,-0.331,0.375,-1033,-0.091123,-0.142019,-4449230
0,1,0,0,-0.00988885,-0.00728736,-0.586667,-0.4,-2513,-0.381746,-0.147855,-14797000
0,1,0,1,-0.00568688,-0.0053765,-0.367,2.25,-359,0.55173,0.0738259,1.00E+20
0,1,0,1,-0.00823907,-0.0066312,-0.444,15537500,1,4.79802,1.71809,1.00E+20
0,1,0,1,-0.00704935,-0.00523696,0.45,81021600000,1,30233.2,5480.55,1.00E+20
0,1,0,1,-0.0074533,-0.010101,-0.522,0,-1309,-0.147046,-0.0614461,-7204180
0,1,0,1,-0.00894845,-0.00914808,-0.459,1.575,-508.5,0.18592,0.0525819,1.00E+20
0,1,0,1,-0.00871064,-0.00804051,-0.451,3700320,1,0.38082,0.245094,1.00E+20
0,1,0,0,-0.00903008,-0.00746711,-0.570333,-0.125,-1568.5,-0.051115,-0.107954,-11178400
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00811826,-0.00630364,-0.525333,-0.175,-1676.5,0.11486,-0.171143,-14687100
0,1,0,1,-0.0046225,-0.00855138,-0.467,4495070,1,0.67739,0.205262,1.00E+20
0,1,0,1,-0.0087357,-0.00973596,-0.477667,8861150,1,2.30665,1.10935,1.00E+20
0,0,0,0,-0.00753241,-0.00865387,-0.569,-0.575,-3728.5,-0.484705,-0.230085,-20389300
0,1,0,1,-0.0038001,-0.0096207,-0.54,0.35,-1054.5,-0.147932,-0.111854,-4405170
0,1,0,1,-0.00899375,-0.00918357,-0.215,104821000,1,38.1151,8.434,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.0046161,-0.00657641,-0.526333,9437180,1,2.5216,1.93873,1.00E+20
0,1,0,0,-0.00879989,-0.00955619,-0.550667,-0.4,-2490,-0.451262,-0.129168,-12971300
0,1,0,1,-0.00313771,-0.00529277,-0.584667,4282050,1,0.5979,0.467702,1.00E+20
0,1,0,0,-0.010101,-0.00959034,-0.552667,3631640,-226,0.35519,0.141714,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.0096603,-0.00970995,-0.527333,0.725,-789,0.11932,0.0094632,-1964020
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00318862,-0.00845589,-0.499667,0.675,-823,-0.052585,-0.0875767,-2075640
0,1,0,0,-0.0096749,-0.00763133,-0.579667,-0.65,-4566,-0.489915,-0.301134,-25675700
0,1,0,0,-0.00791559,-0.00782601,-0.537333,3798960,1,0.41763,0.249251,1.00E+20
0,1,0,1,-0.00988827,-0.00924499,-0.582333,-0.7,-5411,-0.504816,-0.365597,-30309200
0,1,0,1,-0.00796504,-0.00797149,-0.573,-0.05,-1385.5,-0.049582,-0.0767929,-8959030
0,1,0,1,-0.0072716,-0.00778603,0.644,1.06108E+13,1,3959570,717368,1.00E+20
0,1,0,1,-0.00465983,-0.0031176,-0.538667,4466690,1,0.6668,0.452821,1.00E+20
0,1,0,1,-0.00986621,-0.010101,-0.433667,2.525,-311,0.21835,0.091155,1.00E+20
0,0,0,0,-0.00232901,-0.00687742,-0.289667,14386000,1,4.36831,0.728193,1.00E+20
0,0,0,1,0.0193042,-0.00770286,-0.456333,2738650,1,0.02196,0.193677,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00620664,-0.00611966,-0.378,0.375,-1028.5,0.26499,-0.0869808,-6119970
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.00321852,-0.00233452,-0.521667,4458430,1,0.66372,0.105964,1.00E+20
0,1,0,0,-0.00518055,-0.00740741,-0.43,-0.25,-1916.5,-0.177541,-0.165752,-13371000
0,1,0,1,-0.010101,-0.00675907,-0.581333,-0.7,-5205,-0.497852,-0.353144,-29406500
0,0,0,1,0.003026,-0.00928012,-0.468333,3927460,1,0.46558,0.426404,1.00E+20
0,1,0,1,-0.0090346,-0.00375815,-0.577,-0.625,-4126,-0.440049,-0.296343,-25016500
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.0081052,-0.010101,-0.515333,3400260,-105.5,0.26885,0.155929,1.00E+20
0,0,0,1,-0.0059361,-0.00426469,-0.529667,-0.5,-3094.5,-0.38607,-0.228278,-19286100
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00876813,-0.00521948,-0.513667,-0.725,-5559,-0.532569,-0.370624,-29499700
0,0,0,1,-0.00631786,-0.00610852,-0.507333,0.65,-832,-0.285924,0.0203661,-1649450
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00880045,-0.00377998,-0.551333,8005820,1,1.98747,0.786851,1.00E+20
0,1,0,1,-0.00723516,-0.0084328,-0.523,0.675,-815,0.77705,-0.0399203,-3718640
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,-0.00560501,-0.00722323,-0.565667,-0.3,-2020,0.09554,-0.232561,-19269100
0,1,0,1,0.00326694,-0.00882482,-0.416667,25549800,1,8.53423,2.76548,1.00E+20
0,1,0,0,-0.00902483,-0.00249674,-0.562667,-0.4,-2404.5,-0.332312,-0.161885,-15047700
0,1,0,1,-0.00788588,-0.00114766,-0.516667,5750200,1,1.14576,0.692923,1.00E+20
0,1,0,1,0.00317447,-0.00987614,-0.426667,6429130,1,1.39911,0.708713,1.00E+20
0,1,0,1,-0.00581901,-0.00980234,-0.487667,1.625,-499,0.20604,0.0574572,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00989048,-0.00783508,-0.599,-0.7,-5463.5,-0.509703,-0.362004,-30341700
0,1,0,1,0.000567364,-0.0052442,-0.374,53731300,1,19.0505,4.60399,1.00E+20
0,1,0,1,0.000871193,-0.00808725,-0.517667,3549340,1,0.32448,0.218422,1.00E+20
0,1,0,1,-0.00772206,-0.00758902,-0.412,12954400,1,3.83411,1.4437,1.00E+20
0,1,0,1,-0.00806452,-0.0085761,-0.485,-0.4,-2450,-0.302635,-0.194254,-16124400
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00967264,-0.00725566,-0.571333,-0.575,-3720.5,-0.390742,-0.282661,-24045000
0,1,0,1,-0.00988341,-0.010101,-0.547,27817600,1,9.3805,2.31674,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,-0.00213734,-0.00600739,-0.300333,4329370,1,0.61556,0.135459,1.00E+20
0,1,0,1,-0.00942686,-0.00884623,-0.497333,14821900,1,4.53099,1.53996,1.00E+20
0,1,0,1,-0.00841258,-0.00545865,0.203667,46862200000,1,17486.2,3171.19,1.00E+20
0,0,0,1,-0.00599294,-0.00478288,-0.387667,-0.1,-1480.5,-0.149722,-0.124727,-9058020
0,1,0,1,-0.00833245,-0.00932371,-0.330333,37617100,1,13.0373,3.66503,1.00E+20
0,1,0,1,-0.00902826,-0.00968009,-0.567667,20594400,1,6.68505,1.76133,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,0.00915005,-0.00987055,-0.424,6131670,1,1.28811,0.660851,1.00E+20
0,0,0,1,-0.0040525,-0.00744372,-0.494,-0.325,-2188.5,-0.415354,-0.216042,-11552700
0,1,0,1,-0.00988651,-0.0094148,-0.569333,-0.175,-1678.5,-0.084469,-0.12166,-12083300
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00901605,-0.00795186,-0.55,-0.45,-2743,-0.305001,-0.214471,-18688400
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00942611,-0.00947595,-0.495667,22138000,1,7.26106,2.17795,1.00E+20
0,1,0,1,-0.00807541,-0.00706311,0.502333,85660600000,1,31964.3,5793.6,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,-0.0081974,-0.00989048,-0.412333,0,-1316,-0.208289,-0.0839599,-6754910
0,1,0,1,-0.00985179,-0.00995561,-0.350667,0.5,-922,0.11077,-0.051852,-3847980
0,1,0,0,-0.00876017,-0.00940174,-0.504667,-0.55,-3425.5,-0.392464,-0.265378,-21671000
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00900901,-0.0087566,-0.54,0.475,-947,0.53605,-0.0547493,-5813820
0,1,0,1,-0.00679426,-0.00801833,-0.522333,1.05,-637,0.83136,0.0161091,1.00E+20
0,1,0,1,-0.00975222,-0.00972979,0.035,72652800,1,26.1113,5.61184,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00903886,-0.00792678,-0.583333,47486800,1,16.7203,3.38981,1.00E+20
0,0,0,1,0.0199601,-0.00427257,-0.336667,11690000,1,3.36227,0.825258,1.00E+20
0,1,0,1,-0.00754487,-0.00350443,-0.576667,-0.625,-4280.5,-0.442839,-0.311329,-26001800
0,1,0,1,-0.00988818,-0.00923323,-0.581667,7864640,1,1.93479,0.471764,1.00E+20
0,0,0,1,-0.00310115,-0.00444218,-0.576333,-0.025,-1381.5,0.15824,-0.21165,-10859200
0,1,0,0,-0.0074853,-0.00913763,-0.540667,3854620,1,0.4384,0.262708,1.00E+20
0,1,0,0,-0.00813413,-0.00423685,-0.537667,5227000,1,0.95052,0.542619,1.00E+20
0,1,0,0,-0.0084055,-0.00623089,-0.586,5160920,1,0.92586,0.291035,1.00E+20
0,1,0,0,-0.00967264,-0.010101,-0.571333,4503750,1,0.68063,0.372446,1.00E+20
0,1,0,1,-0.00683207,-0.0058088,-0.54,0.975,-674.5,0.49308,0.0202683,-425972
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00574055,-0.0048943,-0.537667,2,-406.5,0.2262,0.0839652,1.00E+20
0,1,0,1,-0.00809463,-0.00937004,-0.507333,12121000,1,3.5231,1.50913,1.00E+20
0,0,0,0,-0.000526593,-0.00648382,-0.254,2.375,-336,0.29476,-0.030771,1.00E+20
